Id,PcsId,StageId,StageRaceId,StageRace,Name,RaceDate,RaceType,Distance,Elevation,Duration,Status,ProfileImageUrl,PointsScale,UciScale,ParcoursType,ProfileScore,RaceRanking,StartlistQuality,DecidingMethod,Classification,Category,PcsUrl,WcsUrl,PointsRetrieved,ResultsRetrieved,StartListRetrieved,DetailsCompleted,GameOrganized,Error,Updated
postnord-danmark-rundt/2024/stage-5,tour-of-denmark/2024/stage-5,stage-5,postnord-danmark-rundt/2024,1,Stage 5 | Roskilde - Gladsaxe,2024-08-18 00:00:00.000,Multi-day race,165,847,0,Finished,https://www.procyclingstats.com/images/profiles/ca/cb/tour-of-denmark-2024-stage-5-profile.jpg,2.PRO.Stage,UCI.WR.Pro.Stage,1,4,122,176,Sprintoflargegroup,2.Pro,ME - Men Elite,https://www.procyclingstats.com/race/tour-of-denmark/2024/stage-5,https://www.worldcyclingstats.com/en/race/postnord-danmark-rundt/2024/stage-5,0,1,0,0,NULL,NULL,2025-02-06 20:39:36.9380250
postnord-danmark-rundt/2025,tour-of-denmark/2025,NULL,NULL,0,PostNord Danmark Rundt,NULL,NULL,NULL,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,2025-02-06 20:06:00.6009930
premondiale-giro-toscana-internazionale-femminile-memorial-michela-fanini/2024,giro-della-toscana-int.-femminile/2024,NULL,NULL,0,Premondiale Giro Toscana Internazionale Femmi..,NULL,NULL,NULL,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,1,NULL,NULL,2025-02-03 11:40:28.7705130
premondiale-giro-toscana-internazionale-femminile-memorial-michela-fanini/2025,NULL,NULL,NULL,0,Premondiale Giro Toscana Internazionale Femmi..,NULL,NULL,NULL,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,2025-02-06 20:06:02.0784010
presidential-cycling-tour-of-turkiye/2024,tour-of-turkey/2024,NULL,NULL,0,Presidential Cycling Tour of Türkiye,NULL,NULL,NULL,NULL,NULL,Finished,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,1,NULL,NULL,2025-01-30 15:09:02.6057540
presidential-cycling-tour-of-turkiye/2024/stage-1,tour-of-turkey/2024/stage-1,stage-1,presidential-cycling-tour-of-turkiye/2024,1,Stage 1 | Antalya - Antalya,2024-04-21 00:00:00.000,Multi-day race,135,609,0,Finished,https://www.procyclingstats.com/images/profiles/ca/eb/tour-of-turkey-2024-stage-1-profile.jpg,2.PRO.Stage,UCI.WR.Pro.Stage,1,12,130,160,Sprintoflargegroup,2.Pro,ME - Men Elite,https://www.procyclingstats.com/race/tour-of-turkey/2024/stage-1,https://www.worldcyclingstats.com/en/race/presidential-cycling-tour-of-turkiye/2024/stage-1,0,1,0,0,NULL,NULL,2025-02-06 20:39:41.9959000
presidential-cycling-tour-of-turkiye/2024/stage-2,tour-of-turkey/2024/stage-2,stage-2,presidential-cycling-tour-of-turkiye/2024,1,Stage 2 | Kemer - Kaş,2024-04-22 00:00:00.000,Multi-day race,191,2917,0,Finished,https://www.procyclingstats.com/images/profiles/ca/af/tour-of-turkey-2024-stage-2-profile.png,2.PRO.Stage,UCI.WR.Pro.Stage,3,118,130,160,Sprintoflargegroup,2.Pro,ME - Men Elite,https://www.procyclingstats.com/race/tour-of-turkey/2024/stage-2,https://www.worldcyclingstats.com/en/race/presidential-cycling-tour-of-turkiye/2024/stage-2,0,1,0,0,NULL,NULL,2025-02-06 20:39:46.3218770
presidential-cycling-tour-of-turkiye/2024/stage-3,tour-of-turkey/2024/stage-3,stage-3,presidential-cycling-tour-of-turkiye/2024,1,Stage 3 | Fethiye - Marmaris,2024-04-23 00:00:00.000,Multi-day race,147,1953,0,Finished,https://www.procyclingstats.com/images/profiles/ca/db/tour-of-turkey-2024-stage-3-profile-n2.jpg,2.PRO.Stage,UCI.WR.Pro.Stage,2,92,130,160,Sprintoflargegroup,2.Pro,ME - Men Elite,https://www.procyclingstats.com/race/tour-of-turkey/2024/stage-3,https://www.worldcyclingstats.com/en/race/presidential-cycling-tour-of-turkiye/2024/stage-3,0,1,0,0,NULL,NULL,2025-02-06 20:39:50.6080170
presidential-cycling-tour-of-turkiye/2024/stage-4,tour-of-turkey/2024/stage-4,stage-4,presidential-cycling-tour-of-turkiye/2024,1,Stage 4 | Marmaris - Bodrum,2024-04-24 00:00:00.000,Multi-day race,138,2556,0,Finished,https://www.procyclingstats.com/images/profiles/ca/fe/tour-of-turkey-2024-stage-4-profile.png,2.PRO.Stage,UCI.WR.Pro.Stage,3,134,130,160,Sprintoflargegroup,2.Pro,ME - Men Elite,https://www.procyclingstats.com/race/tour-of-turkey/2024/stage-4,https://www.worldcyclingstats.com/en/race/presidential-cycling-tour-of-turkiye/2024/stage-4,0,1,0,0,NULL,NULL,2025-02-06 20:39:54.8022180
presidential-cycling-tour-of-turkiye/2024/stage-5,tour-of-turkey/2024/stage-5,stage-5,presidential-cycling-tour-of-turkiye/2024,1,Stage 5 | Bodrum - Kuşadası,2024-04-25 00:00:00.000,Multi-day race,178,2144,0,Finished,https://www.procyclingstats.com/images/profiles/ca/ec/tour-of-turkey-2024-stage-5-profile.png,2.PRO.Stage,UCI.WR.Pro.Stage,2,80,130,160,Sprintoflargegroup,2.Pro,ME - Men Elite,https://www.procyclingstats.com/race/tour-of-turkey/2024/stage-5,https://www.worldcyclingstats.com/en/race/presidential-cycling-tour-of-turkiye/2024/stage-5,0,1,0,0,NULL,NULL,2025-02-06 20:39:58.9240920
presidential-cycling-tour-of-turkiye/2024/stage-6,tour-of-turkey/2024/stage-6,stage-6,presidential-cycling-tour-of-turkiye/2024,1,Stage 6 | Kuşadası - Manisa (Spil Dağı),2024-04-26 00:00:00.000,Multi-day race,160,2635,0,Finished,https://www.procyclingstats.com/images/profiles/ca/fd/tour-of-turkey-2024-stage-6-profile.png,2.PRO.Stage,UCI.WR.Pro.Stage,5,238,130,160,Sprintàdeux,2.Pro,ME - Men Elite,https://www.procyclingstats.com/race/tour-of-turkey/2024/stage-6,https://www.worldcyclingstats.com/en/race/presidential-cycling-tour-of-turkiye/2024/stage-6,0,1,0,0,NULL,NULL,2025-02-06 20:40:02.9543810
presidential-cycling-tour-of-turkiye/2024/stage-7,tour-of-turkey/2024/stage-7,stage-7,presidential-cycling-tour-of-turkiye/2024,1,Stage 7 | Çeşme - İzmir,2024-04-27 00:00:00.000,Multi-day race,125,1049,0,Finished,https://www.procyclingstats.com/images/profiles/ca/ce/tour-of-turkey-2024-stage-7-profile.png,2.PRO.Stage,UCI.WR.Pro.Stage,2,23,130,160,Sprintoflargegroup,2.Pro,ME - Men Elite,https://www.procyclingstats.com/race/tour-of-turkey/2024/stage-7,https://www.worldcyclingstats.com/en/race/presidential-cycling-tour-of-turkiye/2024/stage-7,0,1,0,0,NULL,NULL,2025-02-06 20:40:06.8777720
presidential-cycling-tour-of-turkiye/2024/stage-8,tour-of-turkey/2024/stage-8,stage-8,presidential-cycling-tour-of-turkiye/2024,1,Stage 8 | Istanbul - Istanbul,2024-04-28 00:00:00.000,Multi-day race,105,832,NULL,Finished,https://www.procyclingstats.com/images/profiles/ca/ef/tour-of-turkey-2024-stage-8-profile.png,2.PRO.Stage,UCI.WR.Pro.Stage,3,38,130,160,?-letusknow!,2.Pro,ME - Men Elite,https://www.procyclingstats.com/race/tour-of-turkey/2024/stage-8,https://www.worldcyclingstats.com/en/race/presidential-cycling-tour-of-turkiye/2024/stage-8,0,0,0,1,NULL,NULL,2025-01-30 15:09:14.3659490
presidential-cycling-tour-of-turkiye/2025,tour-of-turkey/2025,NULL,NULL,0,Presidential Cycling Tour of Türkiye,NULL,NULL,NULL,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,2025-02-06 20:06:03.3803730
primus-classic/2024,gp-impanis-van-petegem/2024,NULL,NULL,0,Primus Classic,2024-09-21 00:00:00.000,One-day race,198,1872,16050,Finished,https://www.procyclingstats.com/images/profiles/ca/ce/gp-impanis-van-petegem-2024-result-profile.jpg,1.PRO,UCI.WR.Pro,2,49,41,449,13.9kmsolo,1.Pro,ME - Men Elite,https://www.procyclingstats.com/race/gp-impanis-van-petegem/2024,https://www.worldcyclingstats.com/en/race/primus-classic/2024,0,1,0,0,NULL,NULL,2025-02-06 20:40:10.5012280
primus-classic/2025,gp-impanis-van-petegem/2025,NULL,NULL,0,Primus Classic,NULL,NULL,NULL,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,2025-02-06 20:06:04.7117000
princess-ana-vasa-tour/2024,anna-vasa-race/2024,NULL,NULL,0,Princess Ana Vasa Tour,NULL,NULL,NULL,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,1,NULL,NULL,2025-02-03 11:40:30.0616340
princess-ana-vasa-tour/2024/stage-1,anna-vasa-race/2024/stage-1,stage-1,princess-ana-vasa-tour/2024,1,Stage 1 (TTT) | Toruń - Toruń,2024-07-25 00:00:00.000,Multi-day race,3,67,NULL,Finished,https://www.procyclingstats.com/images/profiles/ca/fb/anna-vasa-race-2024-stage-1-profile-n2.jpg,F-2.2.Stage,UCI.WE.2.Stage,1,1,96,138,NULL,2.2,WE - Women Elite,https://www.procyclingstats.com/race/anna-vasa-race/2024/stage-1,https://www.worldcyclingstats.com/en/race/princess-ana-vasa-tour/2024/stage-1,0,0,0,1,NULL,NULL,2025-02-03 11:40:31.4459220
princess-ana-vasa-tour/2024/stage-2,anna-vasa-race/2024/stage-2,stage-2,princess-ana-vasa-tour/2024,1,Stage 2 | Golub-Dobrzyń - Golub-Dobrzyń,2024-07-26 00:00:00.000,Multi-day race,116,745,NULL,Finished,https://www.procyclingstats.com/images/profiles/ca/df/anna-vasa-race-2024-stage-2-profile.jpg,F-2.2.Stage,UCI.WE.2.Stage,1,8,96,138,Sprintoflargegroup,2.2,WE - Women Elite,https://www.procyclingstats.com/race/anna-vasa-race/2024/stage-2,https://www.worldcyclingstats.com/en/race/princess-ana-vasa-tour/2024/stage-2,0,0,0,1,NULL,NULL,2025-02-03 11:40:32.8424510
princess-ana-vasa-tour/2024/stage-3,anna-vasa-race/2024/stage-3,stage-3,princess-ana-vasa-tour/2024,1,Stage 3 | Golub-Dobrzyń - Golub-Dobrzyń,2024-07-27 00:00:00.000,Multi-day race,115,813,NULL,Finished,https://www.procyclingstats.com/images/profiles/ca/ad/anna-vasa-race-2024-stage-3-profile.jpg,F-2.2.Stage,UCI.WE.2.Stage,3,26,96,138,Sprintoflargegroup,2.2,WE - Women Elite,https://www.procyclingstats.com/race/anna-vasa-race/2024/stage-3,https://www.worldcyclingstats.com/en/race/princess-ana-vasa-tour/2024/stage-3,0,0,0,1,NULL,NULL,2025-02-03 11:40:34.2278990
princess-ana-vasa-tour/2024/stage-4,anna-vasa-race/2024/stage-4,stage-4,princess-ana-vasa-tour/2024,1,Stage 4 (ITT) | Golub-Dobrzyń - Golub-Dobrzyń,2024-07-28 00:00:00.000,Multi-day race,14,146,NULL,Finished,https://www.procyclingstats.com/images/profiles/ca/fc/anna-vasa-race-2024-stage-4-profile.jpg,F-2.2.Stage,UCI.WE.2.Stage,1,0,96,138,NULL,2.2,WE - Women Elite,https://www.procyclingstats.com/race/anna-vasa-race/2024/stage-4,https://www.worldcyclingstats.com/en/race/princess-ana-vasa-tour/2024/stage-4,0,0,0,1,NULL,NULL,2025-02-03 11:40:35.5831040
princess-ana-vasa-tour/2025,NULL,NULL,NULL,0,Princess Ana Vasa Tour,NULL,NULL,NULL,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,2025-02-06 20:06:06.0373290
prudential-ridelondon-classique/2024,prudential-ride-london-gp-we/2024,NULL,NULL,0,Prudential RideLondon Classique,NULL,NULL,NULL,NULL,NULL,Finished,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,1,NULL,NULL,2025-01-30 15:09:18.1517180
prudential-ridelondon-classique/2024/stage-1,prudential-ride-london-gp-we/2024/stage-1,stage-1,prudential-ridelondon-classique/2024,1,Stage 1 | Saffron Walden - Colchester,2024-05-24 00:00:00.000,Multi-day race,159,1317,NULL,Finished,https://www.procyclingstats.com/images/profiles/ca/ee/prudential-ride-london-gp-we-2024-stage-1-profile.png,F-2.WWT.Stage,UCI.WE.WWT.Stage,1,24,30,659,Sprintoflargegroup,2.WWT,WE - Women Elite,https://www.procyclingstats.com/race/prudential-ride-london-gp-we/2024/stage-1,https://www.worldcyclingstats.com/en/race/prudential-ridelondon-classique/2024/stage-1,0,0,0,1,NULL,NULL,2025-01-30 15:09:19.6198420
prudential-ridelondon-classique/2024/stage-2,prudential-ride-london-gp-we/2024/stage-2,stage-2,prudential-ridelondon-classique/2024,1,Stage 2 | Maldon - Maldon,2024-05-25 00:00:00.000,Multi-day race,143,1119,NULL,Finished,https://www.procyclingstats.com/images/profiles/ca/da/prudential-ride-london-gp-we-2024-stage-2-profile.png,F-2.WWT.Stage,UCI.WE.WWT.Stage,1,33,30,659,Sprintoflargegroup,2.WWT,WE - Women Elite,https://www.procyclingstats.com/race/prudential-ride-london-gp-we/2024/stage-2,https://www.worldcyclingstats.com/en/race/prudential-ridelondon-classique/2024/stage-2,0,0,0,1,NULL,NULL,2025-01-30 15:09:21.0506260
prudential-ridelondon-classique/2024/stage-3,prudential-ride-london-gp-we/2024/stage-3,stage-3,prudential-ridelondon-classique/2024,1,Stage 3 | London - London,2024-05-26 00:00:00.000,Multi-day race,91,534,NULL,Finished,https://www.procyclingstats.com/images/profiles/ca/ed/prudential-ride-london-gp-we-2024-stage-3-profile.png,F-2.WWT.Stage,UCI.WE.WWT.Stage,1,9,30,659,?-letusknow!,2.WWT,WE - Women Elite,https://www.procyclingstats.com/race/prudential-ride-london-gp-we/2024/stage-3,https://www.worldcyclingstats.com/en/race/prudential-ridelondon-classique/2024/stage-3,0,0,0,1,NULL,NULL,2025-01-30 15:09:22.4581270
prueba-villafranca-de-ordizia-klasika/2024,prueba-villafranca/2024,NULL,NULL,0,Prueba Villafranca de Ordizia Klasika,2024-07-25 00:00:00.000,One-day race,166,2497,NULL,Finished,https://www.procyclingstats.com/images/profiles/ca/ad/prueba-villafranca-2024-result-profile.jpg,1.1,UCI.WR.1,2,139,131,160,10kmsolo,1.1,ME - Men Elite,https://www.procyclingstats.com/race/prueba-villafranca/2024,https://www.worldcyclingstats.com/en/race/prueba-villafranca-de-ordizia-klasika/2024,0,0,0,0,NULL,NULL,2025-02-06 20:40:13.0894610
prueba-villafranca-de-ordizia-klasika/2025,NULL,NULL,NULL,0,Prueba Villafranca de Ordizia Klasika,NULL,NULL,NULL,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,2025-02-06 20:06:07.4569610
puchar-ministra-obrony-narodowej/2024,puchar-ministra-obrony-narodowej/2024,NULL,NULL,0,Puchar Ministra Obrony Narodowej,2024-07-28 00:00:00.000,One-day race,167,472,NULL,Planned,https://www.procyclingstats.com/images/profiles/ca/ae/puchar-ministra-obrony-narodowej-2024-result-profile.jpg,1.2,UCI.WR.2,1,2,356,8,?-letusknow!,1.2,ME - Men Elite,https://www.procyclingstats.com/race/puchar-ministra-obrony-narodowej/2024,https://www.worldcyclingstats.com/en/race/puchar-ministra-obrony-narodowej/2024,0,0,0,1,NULL,NULL,2025-01-28 14:06:18.7212750
puchar-ministra-obrony-narodowej/2025,puchar-ministra-obrony-narodowej/2025,NULL,NULL,0,Puchar Ministra Obrony Narodowej,2025-07-27 00:00:00.000,One-day race,0,NULL,NULL,Planned,NULL,1.2,UCI.WR.2,0,NULL,NULL,NULL,?-letusknow!,1.2,ME - Men Elite,https://www.procyclingstats.com/race/puchar-ministra-obrony-narodowej/2025,https://www.worldcyclingstats.com/en/race/puchar-ministra-obrony-narodowej/2025,0,0,0,0,NULL,NULL,2025-02-06 20:06:08.6775040
rabobank-dorpenomloop-rucphen/2024,dorpenomloop-rucphen/2024,NULL,NULL,0,Rabobank Dorpenomloop Rucphen,2024-03-17 00:00:00.000,One-day race,181,284,14250,Finished,https://www.procyclingstats.com/images/profiles/ca/ab/dorpenomloop-rucphen-2024-result-profile.jpg,1.2,UCI.WR.2,1,0,339,8,Sprintoflargegroup,1.2,ME - Men Elite,https://www.procyclingstats.com/race/dorpenomloop-rucphen/2024,https://www.worldcyclingstats.com/en/race/rabobank-dorpenomloop-rucphen/2024,0,1,0,0,NULL,NULL,2025-02-06 20:40:16.8450830
rabobank-dorpenomloop-rucphen/2025,dorpenomloop-rucphen/2025,NULL,NULL,0,Rabobank Dorpenomloop Rucphen,NULL,NULL,NULL,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,2025-02-06 20:06:09.9982910
race-torquay/2024,race-torquay/2024,NULL,NULL,0,Race Torquay,2024-01-25 00:00:00.000,One-day race,159,1651,12460,Finished,https://www.procyclingstats.com/images/profiles/ca/ea/race-torquay-2024-result-profile.jpg,1.1,UCI.WR.1,2,34,102,217,Sprintoflargegroup,1.1,ME - Men Elite,https://www.procyclingstats.com/race/race-torquay/2024,https://www.worldcyclingstats.com/en/race/race-torquay/2024,0,1,0,0,NULL,NULL,2025-02-06 20:40:20.0539460
race-torquay/2025,race-torquay/2025,NULL,NULL,0,Race Torquay,2025-01-30 00:00:00.000,One-day race,157,1666,NULL,Finished,https://www.procyclingstats.com/images/profiles/ca/ca/race-torquay-2025-result-profile.jpg,1.1,UCI.WR.1,1,35,81,269,Sprintoflargegroup,1.1,ME - Men Elite,https://www.procyclingstats.com/race/race-torquay/2025,https://www.worldcyclingstats.com/en/race/race-torquay/2025,0,0,0,0,NULL,NULL,2025-02-06 20:40:22.4777680
region-pays-de-la-loire-tour/2024,region-pays-de-la-loire/2024,NULL,NULL,0,Région Pays de la Loire Tour,NULL,NULL,NULL,NULL,NULL,Finished,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,1,NULL,NULL,2025-01-30 15:09:26.2744420
region-pays-de-la-loire-tour/2024/stage-1,region-pays-de-la-loire/2024/stage-1,stage-1,region-pays-de-la-loire-tour/2024,1,Stage 1 | Fontenay-le-Comte - Saint-Jean-de-Monts,2024-04-02 00:00:00.000,Multi-day race,211,674,0,Finished,https://www.procyclingstats.com/images/profiles/ca/dc/region-pays-de-la-loire-2024-stage-1-finish-n2.jpg,2.1.Stage,UCI.WR.1.Stage,1,4,138,140,Sprintoflargegroup,2.1,ME - Men Elite,https://www.procyclingstats.com/race/region-pays-de-la-loire/2024/stage-1,https://www.worldcyclingstats.com/en/race/region-pays-de-la-loire-tour/2024/stage-1,0,1,0,0,NULL,NULL,2025-02-06 20:40:26.4175410
region-pays-de-la-loire-tour/2024/stage-2,region-pays-de-la-loire/2024/stage-2,stage-2,region-pays-de-la-loire-tour/2024,1,Stage 2 | Châteaubriant - Saumur,2024-04-03 00:00:00.000,Multi-day race,162,1155,8,Finished,https://www.procyclingstats.com/images/profiles/ca/bc/region-pays-de-la-loire-2024-stage-2-profile.jpg,2.1.Stage,UCI.WR.1.Stage,1,46,138,140,1.1kmsolo,2.1,ME - Men Elite,https://www.procyclingstats.com/race/region-pays-de-la-loire/2024/stage-2,https://www.worldcyclingstats.com/en/race/region-pays-de-la-loire-tour/2024/stage-2,0,1,0,0,NULL,NULL,2025-02-06 20:40:29.8180680
region-pays-de-la-loire-tour/2024/stage-3,region-pays-de-la-loire/2024/stage-3,stage-3,region-pays-de-la-loire-tour/2024,1,Stage 3 | Segré-en-Anjou-Bleu - Château-Gontier,2024-04-04 00:00:00.000,Multi-day race,160,1563,0,Finished,https://www.procyclingstats.com/images/profiles/ca/be/region-pays-de-la-loire-2024-stage-3-profile.jpg,2.1.Stage,UCI.WR.1.Stage,1,34,138,140,Sprintoflargegroup,2.1,ME - Men Elite,https://www.procyclingstats.com/race/region-pays-de-la-loire/2024/stage-3,https://www.worldcyclingstats.com/en/race/region-pays-de-la-loire-tour/2024/stage-3,0,1,0,0,NULL,NULL,2025-02-06 20:40:33.2027970
region-pays-de-la-loire-tour/2024/stage-4,region-pays-de-la-loire/2024/stage-4,stage-4,region-pays-de-la-loire-tour/2024,1,Stage 4 | Marolles-les-Braults - Le Mans,2024-04-05 00:00:00.000,Multi-day race,175,1284,0,Finished,https://www.procyclingstats.com/images/profiles/ca/ed/region-pays-de-la-loire-2024-stage-4-profile.jpg,2.1.Stage,UCI.WR.1.Stage,1,51,138,140,Sprintofsmallgroup,2.1,ME - Men Elite,https://www.procyclingstats.com/race/region-pays-de-la-loire/2024/stage-4,https://www.worldcyclingstats.com/en/race/region-pays-de-la-loire-tour/2024/stage-4,0,1,0,0,NULL,NULL,2025-02-06 20:40:37.9669660
region-pays-de-la-loire-tour/2025,region-pays-de-la-loire-tour-feminin/2025,NULL,NULL,0,Région Pays de la Loire Tour,NULL,NULL,NULL,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,2025-02-06 20:06:12.5577100
ringerike-grand-prix/2024,ringerike-gp/2024,NULL,NULL,0,Ringerike Grand Prix,2024-05-05 00:00:00.000,One-day race,171,2356,NULL,Planned,https://www.procyclingstats.com/images/profiles/ca/ef/ringerike-gp-2024-result-profile.jpg,1.2,UCI.WR.2,2,101,326,9,?-letusknow!,1.2,ME - Men Elite,https://www.procyclingstats.com/race/ringerike-gp/2024,https://www.worldcyclingstats.com/en/race/ringerike-grand-prix/2024,0,0,0,1,NULL,NULL,2025-02-03 11:40:38.0705700
ringerike-grand-prix/2025,NULL,NULL,NULL,0,Ringerike Grand Prix,NULL,NULL,NULL,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,2025-02-06 20:06:13.8544660
ronde-de-lisard/2024,ronde-de-l-isard/2024,NULL,NULL,0,Ronde de l'Isard,NULL,NULL,NULL,NULL,NULL,Finished,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,1,NULL,NULL,2025-01-30 15:09:34.4668230
ronde-de-lisard/2024/stage-1,ronde-de-l-isard/2024/stage-1,stage-1,ronde-de-lisard/2024,1,Stage 1 | L'Isle-en-Dodon - Trie-sur-Baïse,2024-05-01 00:00:00.000,Multi-day race,146,2054,NULL,Finished,https://www.procyclingstats.com/images/profiles/ca/ac/ronde-de-l-isard-2024-stage-1-profile.jpg,2.2.Stage,UCI.WR.2U.Stage,2,55,380,4,23kmsolo,2.2U,MU - Men U23,https://www.procyclingstats.com/race/ronde-de-l-isard/2024/stage-1,https://www.worldcyclingstats.com/en/race/ronde-de-lisard/2024/stage-1,0,0,0,1,NULL,NULL,2025-01-30 15:09:35.9990050
ronde-de-lisard/2024/stage-2,ronde-de-l-isard/2024/stage-2,stage-2,ronde-de-lisard/2024,1,Stage 2 | Bagnères-de-Bigorre - Bagnères-de-Luchon,2024-05-02 00:00:00.000,Multi-day race,126,3089,NULL,Finished,https://www.procyclingstats.com/images/profiles/ca/ac/ronde-de-l-isard-2024-stage-2-profile.jpg,2.2.Stage,UCI.WR.2U.Stage,4,173,380,4,?-letusknow!,2.2U,MU - Men U23,https://www.procyclingstats.com/race/ronde-de-l-isard/2024/stage-2,https://www.worldcyclingstats.com/en/race/ronde-de-lisard/2024/stage-2,0,0,0,1,NULL,NULL,2025-01-30 15:09:37.4436650
ronde-de-lisard/2024/stage-3,ronde-de-l-isard/2024/stage-3,stage-3,ronde-de-lisard/2024,1,Stage 3 | Bagnères-de-Luchon - Saverdun,2024-05-03 00:00:00.000,Multi-day race,153,1823,NULL,Finished,https://www.procyclingstats.com/images/profiles/ca/bc/ronde-de-l-isard-2024-stage-3-profile.jpg,2.2.Stage,UCI.WR.2U.Stage,2,52,380,4,?-letusknow!,2.2U,MU - Men U23,https://www.procyclingstats.com/race/ronde-de-l-isard/2024/stage-3,https://www.worldcyclingstats.com/en/race/ronde-de-lisard/2024/stage-3,0,0,0,1,NULL,NULL,2025-01-30 15:09:38.8841140
ronde-de-lisard/2024/stage-4,ronde-de-l-isard/2024/stage-4,stage-4,ronde-de-lisard/2024,1,Stage 4 | Lavelanet - Plateau-de-Beille,2024-05-04 00:00:00.000,Multi-day race,122,3320,NULL,Finished,https://www.procyclingstats.com/images/profiles/ca/fc/ronde-de-l-isard-2024-stage-4-profile.jpg,2.2.Stage,UCI.WR.2U.Stage,5,307,380,4,?-letusknow!,2.2U,MU - Men U23,https://www.procyclingstats.com/race/ronde-de-l-isard/2024/stage-4,https://www.worldcyclingstats.com/en/race/ronde-de-lisard/2024/stage-4,0,0,0,1,NULL,NULL,2025-01-30 15:09:40.3478050
ronde-de-lisard/2024/stage-5,ronde-de-l-isard/2024/stage-5,stage-5,ronde-de-lisard/2024,1,Stage 5 | Pamiers - Saint-Girons,2024-05-05 00:00:00.000,Multi-day race,134,2253,NULL,Finished,https://www.procyclingstats.com/images/profiles/ca/fc/ronde-de-l-isard-2024-stage-5-profile.jpg,2.2.Stage,UCI.WR.2U.Stage,4,129,380,4,?-letusknow!,2.2U,MU - Men U23,https://www.procyclingstats.com/race/ronde-de-l-isard/2024/stage-5,https://www.worldcyclingstats.com/en/race/ronde-de-lisard/2024/stage-5,0,0,0,1,NULL,NULL,2025-01-30 15:09:41.8119320
ronde-de-lisard/2025,ronde-de-l-isard/2025,NULL,NULL,0,Ronde de l'Isard,NULL,NULL,NULL,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,2025-02-06 20:06:15.1528770
ronde-de-loise/2024,ronde-de-l-oise/2024,NULL,NULL,0,Ronde de l'Oise,NULL,NULL,NULL,NULL,NULL,Finished,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,1,NULL,NULL,2025-01-30 15:09:43.0574820
ronde-de-loise/2024/stage-1,ronde-de-l-oise/2024/stage-1,stage-1,ronde-de-loise/2024,1,Stage 1 | Crèvecœur-le-Grand - La Neuville-en-Hez,2024-05-30 00:00:00.000,Multi-day race,140,605,NULL,Finished,https://www.procyclingstats.com/images/profiles/ca/ed/ronde-de-l-oise-2024-stage-1-profile.jpg,2.2.Stage,UCI.WR.2.Stage,2,1,305,11,?-letusknow!,2.2,ME - Men Elite,https://www.procyclingstats.com/race/ronde-de-l-oise/2024/stage-1,https://www.worldcyclingstats.com/en/race/ronde-de-loise/2024/stage-1,0,0,0,1,NULL,NULL,2025-01-30 15:09:44.7536980
