Id,PcsId,StageId,StageRaceId,StageRace,Name,RaceDate,RaceType,Distance,Status,ProfileImageUrl,PointsScale,UciScale,ParcoursType,ProfileScore,RaceRanking,Elevation,StartlistQuality,DecidingMethod,Classification,Category,PcsUrl,WcsUrl,PointsRetrieved,GameOrganized,Updated
amstel-gold-race/2024,amstel-gold-race/2024,,,False,Amstel Gold Race,2024-04-14,One-day race,254.0,Finished,https://www.procyclingstats.com//images/profiles/ca/fc/amstel-gold-race-2024-result-profile.jpg,1.WT.B,UCI.WR.C1,2.0,110.0,12.0,3290.0,884.0,Sprintof4riders,1.UWT,ME - Men Elite,https://www.procyclingstats.com//race/amstel-gold-race/2024,https://www.worldcyclingstats.com/en/race/amstel-gold-race/2024,True,,2025-01-20 14:44:06.990331
amstel-gold-race/2025,amstel-gold-race/2025,,,False,Amstel Gold Race,2025-04-20,One-day race,0.0,WaitingForStartList,,1.WT.B,UCI.WR.C1,0.0,,,,388.0,?-letusknow!,1.UWT,ME - Men Elite,,,,,2025-01-20 07:43:39.259313
amstel-gold-race-ladies-edition/2022,amstel-gold-race-we/2025,,,False,Amstel Gold Race Ladies Edition,2025-04-20,One-day race,0.0,WaitingForStartList,,F-1.WWT,UCI.WE.WWT,0.0,,,,122.0,?-letusknow!,1.WWT,WE - Women Elite,https://www.procyclingstats.com//race/amstel-gold-race-we/2025,https://www.worldcyclingstats.com/en/race/amstel-gold-race-ladies-edition/2022,,,2025-01-20 12:59:05.811719
amstel-gold-race-ladies-edition/2023,,,,False,Amstel Gold Race Ladies Edition,,,,New,,,,,,,,,,,,,,,,2025-01-20 12:57:10.414839
amstel-gold-race-ladies-edition/2024,amstel-gold-race-we/2025,,,False,Amstel Gold Race Ladies Edition,2025-04-20,One-day race,0.0,WaitingForStartList,,F-1.WWT,UCI.WE.WWT,0.0,,,,122.0,?-letusknow!,1.WWT,WE - Women Elite,https://www.procyclingstats.com//race/amstel-gold-race-we/2025,https://www.worldcyclingstats.com/en/race/amstel-gold-race-ladies-edition/2024,,,2025-01-20 11:22:47.232864
amstel-gold-race-ladies-edition/2025,amstel-gold-race-we/2025,,,False,Amstel Gold Race Ladies Edition,2025-04-20,One-day race,0.0,WaitingForStartList,,F-1.WWT,UCI.WE.WWT,0.0,,,,122.0,?-letusknow!,1.WWT,WE - Women Elite,,,,,2025-01-20 07:43:45.695072
amstel-gold-race-we/2025,,,,False,Amstel Gold Race Ladies Edition,2025-04-20,One-day race,0.0,WaitingForStartList,,F-1.WWT,UCI.WE.WWT,0.0,,,,122.0,?-letusknow!,1.WWT,WE - Women Elite,,,,,
antwerp-port-epic/2022,antwerp-port-epic/2022,,,False,Antwerp Port Epic / Sels Trophy,2022-05-22,One-day race,181.0,WaitingForResults,https://www.procyclingstats.com//images/profiles/ca/eb/antwerp-port-epic-2022-result-profile-n2.jpg,1.1,UCI.WR.1,1.0,0.0,175.0,186.0,61.0,2.5kmsolo,1.1,ME - Men Elite,https://www.procyclingstats.com//race/antwerp-port-epic/2022,https://www.worldcyclingstats.com/en/race/antwerp-port-epic/2022,,,2025-01-20 12:59:07.058697
antwerp-port-epic/2023,,,,False,Antwerp Port Epic,,,,New,,,,,,,,,,,,,,,,2025-01-20 12:57:10.913166
antwerp-port-epic/2024,antwerp-port-epic/2024,,,False,Antwerp Port Epic / Sels Trophy,2024-05-19,One-day race,178.0,WaitingForResults,https://www.procyclingstats.com//images/profiles/ca/ea/antwerp-port-epic-2024-result-profile.jpg,1.1,UCI.WR.1,1.0,0.0,119.0,183.0,182.0,Sprintofsmallgroup,1.1,ME - Men Elite,https://www.procyclingstats.com//race/antwerp-port-epic/2024,https://www.worldcyclingstats.com/en/race/antwerp-port-epic/2024,,,2025-01-20 11:22:48.478751
antwerp-port-epic/2025,antwerp-port-epic/2025,,,False,Antwerp Port Epic / Sels Trophy,2025-05-25,One-day race,0.0,WaitingForStartList,,1.1,UCI.WR.1,0.0,,,,,?-letusknow!,1.1,ME - Men Elite,,,,,2025-01-20 07:43:48.850626
antwerp-port-epic-ladies/2023,,,,False,Antwerp Port Epic Ladies,,,,New,,,,,,,,,,,,,,,,2025-01-20 12:57:10.879719
antwerp-port-epic-ladies/2024,antwerp-port-epic-ladies/2024,,,False,Antwerp Port Epic Ladies,2024-05-19,One-day race,140.0,WaitingForResults,https://www.procyclingstats.com//images/profiles/ca/fd/antwerp-port-epic-ladies-2024-result-profile.png,F-1.1,UCI.WE.1,1.0,0.0,74.0,136.0,216.0,Sprintofsmallgroup,1.1,WE - Women Elite,https://www.procyclingstats.com//race/antwerp-port-epic-ladies/2024,https://www.worldcyclingstats.com/en/race/antwerp-port-epic-ladies/2024,,,2025-01-20 11:22:49.729818
antwerp-port-epic-ladies/2025,antwerp-port-epic-ladies/2025,,,False,Antwerp Port Epic Ladies,2025-05-25,One-day race,0.0,WaitingForStartList,,F-1.PRO,UCI.WE.Pro,0.0,,,,,?-letusknow!,1.Pro,WE - Women Elite,,,,,2025-01-20 07:43:52.008728
aphrodite-cycling-race/2023,,,,False,Aphrodite Cycling Race,,,,New,,,,,,,,,,,,,,,,2025-01-20 12:57:09.817098
aphrodites-sanctuary-cycling-race/2023,,,,False,Aphrodite's Sanctuary Cycling Race,,,,New,,,,,,,,,,,,,,,,2025-01-20 12:57:09.831034
aphrodites-sanctuary-cycling-race-individual-time-trial/2023,,,,False,Aphrodite's Sanctuary Cycling Race ITT,,,,New,,,,,,,,,,,,,,,,2025-01-20 12:57:09.803762
arctic-race-of-norway/2022,,,,True,Arctic Race of Norway,,,,WaitingForStartList,,,,,,,,,,,,,,,,
arctic-race-of-norway/2022/stage-1,arctic-race-of-norway/2022/stage-1,,,True,Arctic Race of Norway,2022-08-11,Multi-day race,187.0,WaitingForResults,https://www.procyclingstats.com//images/profiles/ca/bd/arctic-race-of-norway-2022-stage-1-profile-n2.jpg,2.PRO.Stage,UCI.WR.HC.Stage - TM2022,2.0,112.0,124.0,3329.0,157.0,Sprintofsmallgroup,2.Pro,ME - Men Elite,https://www.procyclingstats.com//race/arctic-race-of-norway/2022/stage-1,https://www.worldcyclingstats.com/en/race/arctic-race-of-norway/2022/stage-1,,,2025-01-20 12:59:09.777281
arctic-race-of-norway/2022/stage-2,arctic-race-of-norway/2022/stage-2,,,True,Arctic Race of Norway,2022-08-12,Multi-day race,154.0,WaitingForResults,https://www.procyclingstats.com//images/profiles/ca/fe/arctic-race-of-norway-2022-stage-2-profile.jpg,2.PRO.Stage,UCI.WR.HC.Stage - TM2022,2.0,147.0,124.0,2675.0,157.0,Sprintoflargegroup,2.Pro,ME - Men Elite,https://www.procyclingstats.com//race/arctic-race-of-norway/2022/stage-2,https://www.worldcyclingstats.com/en/race/arctic-race-of-norway/2022/stage-2,,,2025-01-20 12:59:11.149360
arctic-race-of-norway/2022/stage-3,arctic-race-of-norway/2022/stage-3,,,True,Arctic Race of Norway,2022-08-13,Multi-day race,178.0,WaitingForResults,https://www.procyclingstats.com//images/profiles/ca/ad/arctic-race-of-norway-2022-stage-3-profile-n2.jpg,2.PRO.Stage,UCI.WR.HC.Stage - TM2022,3.0,129.0,124.0,2637.0,157.0,2.2kmsolo,2.Pro,ME - Men Elite,https://www.procyclingstats.com//race/arctic-race-of-norway/2022/stage-3,https://www.worldcyclingstats.com/en/race/arctic-race-of-norway/2022/stage-3,,,2025-01-20 12:59:12.541333
arctic-race-of-norway/2022/stage-4,arctic-race-of-norway/2022/stage-4,,,True,Arctic Race of Norway,2022-08-14,Multi-day race,159.0,WaitingForResults,https://www.procyclingstats.com//images/profiles/ca/cd/arctic-race-of-norway-2022-stage-4-profile-n2.jpg,2.PRO.Stage,UCI.WR.HC.Stage - TM2022,2.0,132.0,124.0,2378.0,157.0,32kmsolo,2.Pro,ME - Men Elite,https://www.procyclingstats.com//race/arctic-race-of-norway/2022/stage-4,https://www.worldcyclingstats.com/en/race/arctic-race-of-norway/2022/stage-4,,,2025-01-20 12:59:13.990502
arctic-race-of-norway/2023,,,,False,Arctic Race of Norway,,,,New,,,,,,,,,,,,,,,,2025-01-20 12:57:12.300936
arctic-race-of-norway/2024,,,,True,Arctic Race of Norway,,,,WaitingForStartList,,,,,,,,,,,,,,,,
arctic-race-of-norway/2024/stage-1,arctic-race-of-norway/2024/stage-1,,,False,Stage 1 | Bodø - Rognan,,,155.0,New,,,,,,,,,,,,,,,,2025-01-20 11:22:50.946123
arctic-race-of-norway/2024/stage-2,arctic-race-of-norway/2024/stage-2,,,False,Stage 2 | Beiarn - Fauske,,,178.0,New,,,,,,,,,,,,,,,,2025-01-20 11:22:50.967643
arctic-race-of-norway/2024/stage-3,arctic-race-of-norway/2024/stage-3,,,False,Stage 3 | Tverlandet - Sulitjelma (Jakobsbakken),,,156.0,New,,,,,,,,,,,,,,,,2025-01-20 11:22:50.979478
arctic-race-of-norway/2024/stage-4,arctic-race-of-norway/2024/stage-4,,,False,Stage 4 | Glomfjord (Meløy) - Bodø,,,157.0,New,,,,,,,,,,,,,,,,2025-01-20 11:22:50.991173
arctic-race-of-norway/2025,,,,True,Arctic Race of Norway,,,,WaitingForStartList,,,,,,,,,,,,,,,,2025-01-20 07:37:18.069477
arctic-race-of-norway/2025/stage-1,arctic-race-of-norway/2025/stage-1,,,True,Arctic Race of Norway,2025-08-07,Multi-day race,182.0,WaitingForStartList,,2.PRO.Stage,UCI.WR.Pro.Stage,0.0,,,,,?-letusknow!,2.Pro,ME - Men Elite,,,,,2025-01-20 07:43:58.380534
arctic-race-of-norway/2025/stage-2,arctic-race-of-norway/2025/stage-2,,,True,Arctic Race of Norway,2025-08-08,Multi-day race,153.0,WaitingForStartList,,2.PRO.Stage,UCI.WR.Pro.Stage,0.0,,,,,?-letusknow!,2.Pro,ME - Men Elite,,,,,2025-01-20 07:44:01.544415
arctic-race-of-norway/2025/stage-3,arctic-race-of-norway/2025/stage-3,,,True,Arctic Race of Norway,2025-08-09,Multi-day race,182.0,WaitingForStartList,,2.PRO.Stage,UCI.WR.Pro.Stage,0.0,,,,,?-letusknow!,2.Pro,ME - Men Elite,,,,,2025-01-20 07:44:04.714928
arctic-race-of-norway/2025/stage-4,arctic-race-of-norway/2025/stage-4,,,True,Arctic Race of Norway,2025-08-10,Multi-day race,141.0,WaitingForStartList,,2.PRO.Stage,UCI.WR.Pro.Stage,0.0,,,,,?-letusknow!,2.Pro,ME - Men Elite,,,,,2025-01-20 07:44:07.887463
argenta-classic/2022,2-districtenpijl-ekeren-deurne-we/2025,,,False,Argenta Classic - Deurne,2025-07-06,One-day race,0.0,WaitingForStartList,,F-1.1,UCI.WE.1,0.0,,,,,?-letusknow!,1.1,WE - Women Elite,https://www.procyclingstats.com//race/2-districtenpijl-ekeren-deurne-we/2025,https://www.worldcyclingstats.com/en/race/argenta-classic/2022,,,2025-01-20 12:59:16.474743
argenta-classic-women/2022,,,,False,Argenta Classic Women,,,,NotFound,,,,,,,,,,,,,,,,
argenta-classic-women/2023,,,,False,Argenta Classic Women,,,,New,,,,,,,,,,,,,,,,2025-01-20 12:57:11.448659
argenta-classic-women/2024,,,,False,Argenta Classic Women,,,,NotFound,,,,,,,,,,,,,,,,
argenta-classic-women/2025,,,,False,Argenta Classic Women,,,,NotFound,,,,,,,,,,,,,,,,2025-01-20 07:37:17.672703
arno-wallaard-memorial/2022,arno-wallaard-memorial/2022,,,False,Arno Wallaard Memorial,2022-04-16,One-day race,188.0,WaitingForResults,https://www.procyclingstats.com//images/profiles/ca/ce/arno-wallaard-memorial-2022-result-profile.jpg,1.2,UCI.WR.2,1.0,0.0,285.0,129.0,13.0,Sprintofsmallgroup,1.2,ME - Men Elite,https://www.procyclingstats.com//race/arno-wallaard-memorial/2022,https://www.worldcyclingstats.com/en/race/arno-wallaard-memorial/2022,,,2025-01-20 12:59:19.093135
arno-wallaard-memorial/2023,,,,False,Arno Wallaard Memorial,,,,New,,,,,,,,,,,,,,,,2025-01-20 12:57:10.387370
arno-wallaard-memorial/2024,arno-wallaard-memorial/2024,,,False,Arno Wallaard Memorial,2024-04-13,One-day race,151.0,WaitingForResults,https://www.procyclingstats.com//images/profiles/ca/fe/arno-wallaard-memorial2-2024-result-profile.png,1.2,UCI.WR.2,1.0,0.0,308.0,131.0,11.0,?-letusknow!,1.2,ME - Men Elite,https://www.procyclingstats.com//race/arno-wallaard-memorial/2024,https://www.worldcyclingstats.com/en/race/arno-wallaard-memorial/2024,,,2025-01-20 11:22:53.484764
arno-wallaard-memorial/2025,arno-wallaard-memorial/2025,,,False,Arno Wallaard Memorial,2025-04-12,One-day race,0.0,WaitingForStartList,,1.2,UCI.WR.2,0.0,,,,,?-letusknow!,1.2,ME - Men Elite,,,,,2025-01-20 07:44:14.341433
a-travers-les-hauts-de-france-trophee-paris-arras-tour/2022,,,,False,A Travers les Hauts de France-Trophée Paris-A..,,,,NotFound,,,,,,,,,,,,,,,,
a-travers-les-hauts-de-france-trophee-paris-arras-tour/2023,,,,False,A Travers les Hauts de France-Trophée Paris-A..,,,,New,,,,,,,,,,,,,,,,2025-01-20 12:57:12.856523
a-travers-les-hauts-de-france-trophee-paris-arras-tour/2025,,,,False,A Travers les Hauts de France-Trophée Paris-A..,,,,NotFound,,,,,,,,,,,,,,,,2025-01-20 07:37:18.686871
aubel-thimister-stavelot/2022,liege-la-gleize/2025,,,False,Aubel-Thimister-Stavelot,,,,NotFound,,,,,,,,,,,,,,,,
aubel-thimister-stavelot/2023,,,,False,Aubel-Thimister-Stavelot,,,,New,,,,,,,,,,,,,,,,2025-01-20 12:57:11.934445
aubel-thimister-stavelot/2024,liege-la-gleize/2025,,,False,Aubel-Thimister-Stavelot,,,,NotFound,,,,,,,,,,,,,,,,
aubel-thimister-stavelot/2025,liege-la-gleize/2025,,,False,Aubel-Thimister-Stavelot,,,,NotFound,,,,,,,,,,,,,,,,2025-01-20 07:37:18.105560
baloise-belgium-tour/2022,tour-of-belgium/2025,,,True,Baloise Belgium Tour,,,,WaitingForStartList,,,,,,,,,,,,,,,,
baloise-belgium-tour/2022/stage-1,tour-of-belgium/2025/stage-1,,,True,Baloise Belgium Tour,2025-06-18,Multi-day race,0.0,WaitingForStartList,,2.PRO.Stage,UCI.WR.Pro.Stage,0.0,,,,,?-letusknow!,2.Pro,ME - Men Elite,https://www.procyclingstats.com//race/tour-of-belgium/2025/stage-1,https://www.worldcyclingstats.com/en/race/baloise-belgium-tour/2022/stage-1,,,2025-01-20 12:59:27.407367
baloise-belgium-tour/2022/stage-2,tour-of-belgium/2025/stage-2,,,True,Baloise Belgium Tour,2025-06-19,Multi-day race,0.0,WaitingForStartList,,2.PRO.Stage,UCI.WR.Pro.Stage,0.0,,,,,?-letusknow!,2.Pro,ME - Men Elite,https://www.procyclingstats.com//race/tour-of-belgium/2025/stage-2,https://www.worldcyclingstats.com/en/race/baloise-belgium-tour/2022/stage-2,,,2025-01-20 12:59:28.623942
baloise-belgium-tour/2022/stage-3,tour-of-belgium/2025/stage-3,,,True,Baloise Belgium Tour,2025-06-20,Multi-day race,0.0,WaitingForStartList,,2.PRO.Stage,UCI.WR.Pro.Stage,0.0,,,,,?-letusknow!,2.Pro,ME - Men Elite,https://www.procyclingstats.com//race/tour-of-belgium/2025/stage-3,https://www.worldcyclingstats.com/en/race/baloise-belgium-tour/2022/stage-3,,,2025-01-20 12:59:29.841932
baloise-belgium-tour/2022/stage-4,tour-of-belgium/2025/stage-4,,,True,Baloise Belgium Tour,2025-06-21,Multi-day race,0.0,WaitingForStartList,,2.PRO.Stage,UCI.WR.Pro.Stage,0.0,,,,,?-letusknow!,2.Pro,ME - Men Elite,https://www.procyclingstats.com//race/tour-of-belgium/2025/stage-4,https://www.worldcyclingstats.com/en/race/baloise-belgium-tour/2022/stage-4,,,2025-01-20 12:59:31.033385
baloise-belgium-tour/2022/stage-5,tour-of-belgium/2025/stage-5,,,True,Baloise Belgium Tour,2025-06-22,Multi-day race,0.0,WaitingForStartList,,2.PRO.Stage,UCI.WR.Pro.Stage,0.0,,,,,?-letusknow!,2.Pro,ME - Men Elite,https://www.procyclingstats.com//race/tour-of-belgium/2025/stage-5,https://www.worldcyclingstats.com/en/race/baloise-belgium-tour/2022/stage-5,,,2025-01-20 12:59:32.252792
baloise-belgium-tour/2023,,,,False,Baloise Belgium Tour,,,,New,,,,,,,,,,,,,,,,2025-01-20 12:57:11.212115
baloise-belgium-tour/2024,tour-of-belgium/2025,,,True,Baloise Belgium Tour,,,,WaitingForStartList,,,,,,,,,,,,,,,,
baloise-belgium-tour/2024/stage-1,tour-of-belgium/2025/stage-1,,,False,Stage 1 |  -,,,0.0,New,,,,,,,,,,,,,,,,2025-01-20 11:22:58.789922
baloise-belgium-tour/2024/stage-2,tour-of-belgium/2025/stage-2,,,False,Stage 2 |  -,,,0.0,New,,,,,,,,,,,,,,,,2025-01-20 11:22:58.814556
baloise-belgium-tour/2024/stage-3,tour-of-belgium/2025/stage-3,,,False,Stage 3 |  -,,,0.0,New,,,,,,,,,,,,,,,,2025-01-20 11:22:58.834569
baloise-belgium-tour/2024/stage-4,tour-of-belgium/2025/stage-4,,,False,Stage 4 |  -,,,0.0,New,,,,,,,,,,,,,,,,2025-01-20 11:22:58.850949
baloise-belgium-tour/2024/stage-5,tour-of-belgium/2025/stage-5,,,False,Stage 5 |  -,,,0.0,New,,,,,,,,,,,,,,,,2025-01-20 11:22:58.865676
baloise-belgium-tour/2025,tour-of-belgium/2025,,,True,Baloise Belgium Tour,,,,WaitingForStartList,,,,,,,,,,,,,,,,2025-01-20 07:37:17.508920
baloise-belgium-tour/2025/stage-1,tour-of-belgium/2025/stage-1,,,True,Baloise Belgium Tour,2025-06-18,Multi-day race,0.0,WaitingForStartList,,2.PRO.Stage,UCI.WR.Pro.Stage,0.0,,,,,?-letusknow!,2.Pro,ME - Men Elite,,,,,2025-01-20 07:44:33.888344
baloise-belgium-tour/2025/stage-2,tour-of-belgium/2025/stage-2,,,True,Baloise Belgium Tour,2025-06-19,Multi-day race,0.0,WaitingForStartList,,2.PRO.Stage,UCI.WR.Pro.Stage,0.0,,,,,?-letusknow!,2.Pro,ME - Men Elite,,,,,2025-01-20 07:44:37.066106
baloise-belgium-tour/2025/stage-3,tour-of-belgium/2025/stage-3,,,True,Baloise Belgium Tour,2025-06-20,Multi-day race,0.0,WaitingForStartList,,2.PRO.Stage,UCI.WR.Pro.Stage,0.0,,,,,?-letusknow!,2.Pro,ME - Men Elite,,,,,2025-01-20 07:44:40.241354
baloise-belgium-tour/2025/stage-4,tour-of-belgium/2025/stage-4,,,True,Baloise Belgium Tour,2025-06-21,Multi-day race,0.0,WaitingForStartList,,2.PRO.Stage,UCI.WR.Pro.Stage,0.0,,,,,?-letusknow!,2.Pro,ME - Men Elite,,,,,2025-01-20 07:44:43.423982
baloise-belgium-tour/2025/stage-5,tour-of-belgium/2025/stage-5,,,True,Baloise Belgium Tour,2025-06-22,Multi-day race,0.0,WaitingForStartList,,2.PRO.Stage,UCI.WR.Pro.Stage,0.0,,,,,?-letusknow!,2.Pro,ME - Men Elite,,,,,2025-01-20 07:44:46.619859
baloise-ladies-tour/2022,bene-ladies-tour/2025,,,True,Baloise Ladies Tour,,,,WaitingForStartList,,,,,,,,,,,,,,,,
baloise-ladies-tour/2022/stage-1,bene-ladies-tour/2025/stage-1,,,True,Baloise Ladies Tour,2025-07-16,Multi-day race,0.0,WaitingForStartList,,F-2.1.Stage,UCI.WE.1.Stage,0.0,,,,,,2.1,WE - Women Elite,https://www.procyclingstats.com//race/bene-ladies-tour/2025/stage-1,https://www.worldcyclingstats.com/en/race/baloise-ladies-tour/2022/stage-1,,,2025-01-20 12:59:35.993579
baloise-ladies-tour/2022/stage-2,bene-ladies-tour/2025/stage-2,,,True,Baloise Ladies Tour,2025-07-17,Multi-day race,0.0,WaitingForStartList,,F-2.1.Stage,UCI.WE.1.Stage,0.0,,,,,?-letusknow!,2.1,WE - Women Elite,https://www.procyclingstats.com//race/bene-ladies-tour/2025/stage-2,https://www.worldcyclingstats.com/en/race/baloise-ladies-tour/2022/stage-2,,,2025-01-20 12:59:37.216465
baloise-ladies-tour/2022/stage-3,bene-ladies-tour/2025/stage-3,,,True,Baloise Ladies Tour,2025-07-18,Multi-day race,0.0,WaitingForStartList,,F-2.1.Stage,UCI.WE.1.Stage,0.0,,,,,?-letusknow!,2.1,WE - Women Elite,https://www.procyclingstats.com//race/bene-ladies-tour/2025/stage-3,https://www.worldcyclingstats.com/en/race/baloise-ladies-tour/2022/stage-3,,,2025-01-20 12:59:38.446761
baloise-ladies-tour/2022/stage-4,bene-ladies-tour/2025/stage-4,,,True,Baloise Ladies Tour,2025-07-19,Multi-day race,0.0,WaitingForStartList,,F-2.1.Stage,UCI.WE.1.Stage,0.0,,,,,?-letusknow!,2.1,WE - Women Elite,https://www.procyclingstats.com//race/bene-ladies-tour/2025/stage-4,https://www.worldcyclingstats.com/en/race/baloise-ladies-tour/2022/stage-4,,,2025-01-20 12:59:39.647535
baloise-ladies-tour/2022/stage-5,bene-ladies-tour/2025/stage-5,,,True,Baloise Ladies Tour,2025-07-20,Multi-day race,0.0,WaitingForStartList,,F-2.1.Stage,UCI.WE.1.Stage,0.0,,,,,?-letusknow!,2.1,WE - Women Elite,https://www.procyclingstats.com//race/bene-ladies-tour/2025/stage-5,https://www.worldcyclingstats.com/en/race/baloise-ladies-tour/2022/stage-5,,,2025-01-20 12:59:40.855726
baloise-ladies-tour/2023,,,,False,Baloise Ladies Tour,,,,New,,,,,,,,,,,,,,,,2025-01-20 12:57:11.544504
baloise-ladies-tour/2024,bene-ladies-tour/2025,,,True,Baloise Ladies Tour,,,,WaitingForStartList,,,,,,,,,,,,,,,,
baloise-ladies-tour/2024/stage-1,bene-ladies-tour/2025/stage-1,,,False,Stage 1 | Yerseke - Yerseke,,,0.0,New,,,,,,,,,,,,,,,,2025-01-20 11:23:01.366961
baloise-ladies-tour/2024/stage-2,bene-ladies-tour/2025/stage-2,,,False,Stage 2 |  -,,,0.0,New,,,,,,,,,,,,,,,,2025-01-20 11:23:01.392525
baloise-ladies-tour/2024/stage-3,bene-ladies-tour/2025/stage-3,,,False,Stage 3 |  -,,,0.0,New,,,,,,,,,,,,,,,,2025-01-20 11:23:01.405539
baloise-ladies-tour/2024/stage-4,bene-ladies-tour/2025/stage-4,,,False,Stage 4 |  -,,,0.0,New,,,,,,,,,,,,,,,,2025-01-20 11:23:01.416133
baloise-ladies-tour/2024/stage-5,bene-ladies-tour/2025/stage-5,,,False,Stage 5 |  -,,,0.0,New,,,,,,,,,,,,,,,,2025-01-20 11:23:01.425819
baloise-ladies-tour/2025,bene-ladies-tour/2025,,,True,Baloise Ladies Tour,,,,WaitingForStartList,,,,,,,,,,,,,,,,2025-01-20 07:37:17.781118
baloise-ladies-tour/2025/stage-1,bene-ladies-tour/2025/stage-1,,,True,Baloise Ladies Tour,2025-07-16,Multi-day race,0.0,WaitingForStartList,,F-2.1.Stage,UCI.WE.1.Stage,0.0,,,,,,2.1,WE - Women Elite,,,,,2025-01-20 07:44:56.311548
baloise-ladies-tour/2025/stage-2,bene-ladies-tour/2025/stage-2,,,True,Baloise Ladies Tour,2025-07-17,Multi-day race,0.0,WaitingForStartList,,F-2.1.Stage,UCI.WE.1.Stage,0.0,,,,,?-letusknow!,2.1,WE - Women Elite,,,,,2025-01-20 07:44:59.511325
baloise-ladies-tour/2025/stage-3,bene-ladies-tour/2025/stage-3,,,True,Baloise Ladies Tour,2025-07-18,Multi-day race,0.0,WaitingForStartList,,F-2.1.Stage,UCI.WE.1.Stage,0.0,,,,,?-letusknow!,2.1,WE - Women Elite,,,,,2025-01-20 07:45:03.057097
baloise-ladies-tour/2025/stage-4,bene-ladies-tour/2025/stage-4,,,True,Baloise Ladies Tour,2025-07-19,Multi-day race,0.0,WaitingForStartList,,F-2.1.Stage,UCI.WE.1.Stage,0.0,,,,,?-letusknow!,2.1,WE - Women Elite,,,,,2025-01-20 07:45:06.249572
baloise-ladies-tour/2025/stage-5,bene-ladies-tour/2025/stage-5,,,True,Baloise Ladies Tour,2025-07-20,Multi-day race,0.0,WaitingForStartList,,F-2.1.Stage,UCI.WE.1.Stage,0.0,,,,,?-letusknow!,2.1,WE - Women Elite,,,,,2025-01-20 07:45:09.445575
baltic-chain-tour/2022,,,,True,Baltic Chain Tour,,,,WaitingForStartList,,,,,,,,,,,,,,,,
baltic-chain-tour/2022/stage-1,baltic-chain-tour/2022/stage-1,,,True,Baltic Chain Tour,2022-08-18,Multi-day race,157.0,WaitingForResults,https://www.procyclingstats.com//images/profiles/ca/ba/baltic-chain-tour-2022-stage-1-profile.jpg,2.2.Stage,UCI.WR.2.Stage,1.0,1.0,280.0,440.0,13.0,?-letusknow!,2.2,ME - Men Elite,https://www.procyclingstats.com//race/baltic-chain-tour/2022/stage-1,https://www.worldcyclingstats.com/en/race/baltic-chain-tour/2022/stage-1,,,2025-01-20 12:59:43.528552
baltic-chain-tour/2022/stage-2,baltic-chain-tour/2022/stage-2,,,True,Baltic Chain Tour,2022-08-19,Multi-day race,148.0,WaitingForResults,https://www.procyclingstats.com//images/profiles/ca/bb/baltic-chain-tour-2022-stage-2-profile.jpg,2.2.Stage,UCI.WR.2.Stage,1.0,2.0,280.0,628.0,13.0,?-letusknow!,2.2,ME - Men Elite,https://www.procyclingstats.com//race/baltic-chain-tour/2022/stage-2,https://www.worldcyclingstats.com/en/race/baltic-chain-tour/2022/stage-2,,,2025-01-20 12:59:44.906333
baltic-chain-tour/2022/stage-3,baltic-chain-tour/2022/stage-3,,,True,Baltic Chain Tour,2022-08-20,Multi-day race,186.0,WaitingForResults,https://www.procyclingstats.com//images/profiles/ca/bb/baltic-chain-tour-2022-stage-3-profile.jpg,2.2.Stage,UCI.WR.2.Stage,1.0,10.0,280.0,1118.0,13.0,?-letusknow!,2.2,ME - Men Elite,https://www.procyclingstats.com//race/baltic-chain-tour/2022/stage-3,https://www.worldcyclingstats.com/en/race/baltic-chain-tour/2022/stage-3,,,2025-01-20 12:59:46.309709
